X MnCl+;Y MnCl+;DY/DX MnCl+;X MnCl3-;Y MnCl3-;DY/DX MnCl3-;X MnClH2O;Y MnClH2O;DY/DX MnClH2O;X MnCl2;Y MnCl2;DY/DX MnCl2;X MnH2O;Y MnH2O;DY/DX MnH2O;X MnCl+ fit2;Y MnCl+ fit2;DY/DX MnCl+ fit2;X MnCl3- fit2;Y MnCl3- fit2;DY/DX MnCl3- fit2;X MnClH2O fit2;Y MnClH2O fit2;DY/DX MnClH2O fit2;X MnCl2 fit2;Y MnCl2 fit2;DY/DX MnCl2 fit2;X MnH2O fit2;Y MnH2O fit2;DY/DX MnH2O fit2
203,14;27,12639368;-0,177117071;205,92;3683,268685;1073,302069;191,66;1408,863219;-259,812461;200,18;716,3852834;69,7097968;171,66;0,008904961;-3,18E-06;200,36;1731,200326;-313,3145274;208,88;8116,222808;1006,077556;200,36;362,3095802;28,89633573;203,14;4485,172531;752,5940168;173,14;2,414032;-0,064794442
203,36;22,06359037;-0,104108466;206,08;4017,290805;1223,418174;191,84;1213,545217;-202,7800182;200,32;801,1576097;86,73488533;171,84;0,006117308;-1,49E-06;200,64;1642,506217;-285,9725627;209,12;8240,786899;944,715538;200,64;353,4173664;33,63319063;203,36;4550,002229;740,9465066;173,36;2,030326639;-0,050099711
203,58;18,44339909;-0,058559837;206,24;4369,159429;1384,296268;192,02;1040,913226;-157,034599;200,46;894,479512;107,2232696;172,02;0,004172525;-0,000000684;200,92;1558,974815;-258,8978529;209,36;8355,616643;876,2482404;200,92;347,7566318;38,38147941;203,58;4613,035489;723,6526972;173,58;1,707116432;-0,038519457
203,8;16,08677402;-0,029098124;206,4;4738,463053;1554,832257;192,2;889,1095147;-120,689845;200,6;996,749512;131,7113992;172,2;0,002825974;-3,10E-07;201,2;1480,876676;-232,3518267;209,6;8460,156678;801,1608029;201,2;344,9968913;43,13865237;203,8;4673,757255;700,7472837;173,8;1,434898655;-0,029450538
204,02;14,87096615;-0,007924224;206,56;5124,628204;1733,551601;192,38;756,291572;-92,07505153;200,74;1108,353518;160,7764472;172,38;0,00190059;-1,38E-07;201,48;1408,448639;-206,5393979;209,84;8553,908812;720,0209932;201,48;344,8250896;47,88612111;204,02;4731,676062;672,3255204;174,02;1,205656274;-0,022392152
204,24;14,72627966;0,010817305;206,72;5526,914883;1918,607514;192,56;640,6605541;-69,74115249;200,88;1229,657428;195,0297154;172,56;0,001269346;-6,08E-08;201,76;1341,893948;-181,6093361;210,08;8636,433923;633,4717537;201,76;346,9448786;52,59070587;204,24;4786,326439;638,5446286;174,24;1,012629381;-0,016932056
204,46;15,63359867;0,032324249;206,88;5944,41385;2107,792883;192,74;540,4844502;-52,45424679;201,02;1360,999477;235,1072369;172,74;0,000841904;-2,63E-08;202,04;1281,38256;-157,6564026;210,32;8707,35348;542,2223999;202,04;351,075851;57,20621989;204,46;4837,271083;599,6239622;174,46;0,850120318;-0,012733766
204,68;17,62269834;0,062276522;207,04;6376,045872;2298,566876;192,92;454,1161951;-39,18075354;201,16;1502,682399;281,6573109;172,92;0,00055457;-1,12E-08;202,32;1227,051642;-134,724971;210,56;8766,350664;447,0386584;202,32;356,9527605;61,67521728;204,68;4884,10281;555,843909;174,68;0,713327972;-0,00952488
204,9;20,77130152;0,108005238;207,2;6820,563039;2488,096558;193,1;380,0070866;-29,06759065;201,3;1654,965488;335,3247852;173,1;0,000362812;-4,70E-09;202,6;1179,0062;-112,8138469;210,8;8813,171081;348,7317527;202,6;364,3247597;65,93092083;204,9;4926,446267;507,5435396;174,9;0,598207205;-0,007086631
205,12;25,20479364;0,179856334;207,36;7276,552203;2673,313031;193,28;316,715944;-21,42003479;201,44;1818,056633;396,7320049;173,28;0,000235753;-0,000000002;202,88;1137,319832;-91,88200267;211,04;8847,623072;248,1467682;202,88;372,9546766;69,89933406;205,12;4963,959398;455,1170485;175,12;0,501349869;-0,005244691
205,34;31,09646557;0,292913704;207,52;7742,440579;2850,980807;193,46;262,9144936;-15,6792195;201,58;1992,104457;466,456481;173,46;0,00015216;-8,00E-10;203,16;1102,035575;-71,8549644;211,28;8869,577616;146,150535;203,16;382,6183474;73,50152744;205,34;4996,334663;399,0090599;175,34;0,419884273;-0,003861194
205,56;38,66811436;0,469252792;207,68;8216,503492;3017,778297;193,64;217,3895002;-11,40061138;201,72;2177,190644;545,0054928;173,64;9,76E-05;-3,00E-10;203,44;1073,166816;-52,63160962;211,52;8878,967822;43,61927549;203,44;393,1040195;76,65607423;205,56;5023,300004;339,7089019;175,56;0,351390377;-0,002827919
205,78;48,19079739;0,740902821;207,84;8696,87423;3170,386546;193,82;179,0421625;-8,23429657;201,86;2373,322586;632,788015;173,82;0,000062127;-1,00E-10;203,72;1050,69826;-34,09116214;211,76;8875,788035;-58,57373533;203,72;404,2118318;79,28159704;205,78;5044,619549;277,7439766;175,78;0,293828346;-0,002060524
206;59,98550482;1,153698035;208;9181,555933;3305,582691;194;146,885282;-5,907514511;202;2580,42648;730,0845559;174;3,93E-05;-1,00E-10;204;1034,586932;-16,10020061;212;8860,092551;-159,5702587;204;415,7533773;81,29937297;206;5060,094074;213,6723753;176;0,24547841;-0,001493739
206,22;74,4234908;1,772187444;208,16;9668,435381;3420,334156;194,18;120,0386825;-4,209588408;202,14;2798,340989;837,0156975;174,18;2,47E-05;0;204,28;1024,763198;1,480476419;212,24;8831,993975;-258,5386998;204,28;427,5513479;82,63593434;206,22;5069,561204;148,0749043;176,22;0,204890287;-0,001077407
206,44;91,92598529;2,685739442;208,32;10155,29857;3511,889342;194,36;97,72332187;-2,979205154;202,28;3026,811604;953,5103246;174,36;1,54E-05;0;204,56;1021,131801;18,78926073;212,48;8791,661218;-354,6850235;204,56;439,4392579;83,22559367;206,44;5072,895373;81,5466994;176,44;0,170840672;-0,000773238
206,66;112,9629987;4,015912057;208,48;10639,84784;3577,860559;194,54;79,2544884;-2,093875142;202,42;3265,48584;1079,274717;174,54;9,57E-06;0;204,84;1023,572901;35,95753164;212,72;8739,317181;-447,2627878;204,84;451,2612427;83,01281664;206,66;5070,007538;14,68861561;176,66;0,142297494;-0,000552199
206,88;138,0509307;5,925051356;208,64;11119,72044;3616,295211;194,72;64,03442693;-1,461336216;202,56;3513,909376;1213,763835;174,72;5,90E-06;0;205,12;1031,943123;53,10393519;212,96;8675,236127;-535,5821303;205,12;462,8719221;81,95436604;206,88;5060,844668;-51,90142266;176,88;0,118389888;-0,000392418
207,1;167,7487052;8,625921274;208,8;11592,50822;3625,73178;194,9;51,54468593;-1,012639991;202,7;3771,523264;1356,156251;174,9;3,61E-06;0;205,4;1046,076601;70,32922859;213,2;8599,740786;-619,0175704;205,4;474,1363199;80,02114196;207,1;5045,389005;-117,6369251;177,1;0,098382944;-0,000277518
207,32;202,652178;12,39195293;208,96;12055,7782;3605,237887;195,08;41,33842734;-0,696659565;202,84;4037,66231;1505,334238;175,08;0,000002199;0;205,68;1065,786041;87,71176421;213,44;8513,199214;-697,0145219;205,68;484,9298299;77,19965087;207,32;5023,657113;-181,9510174;177,32;0,081656468;-0,000195318
207,54;243,3866021;17,56743203;209,12;12507,09387;3554,428688;195,26;33,03289236;-0,475774786;202,98;4311,554719;1659,870532;175,26;1,33E-06;0;205,96;1090,863783;105,3036817;213,68;8416,021436;-769,0944396;205,96;495,138213;73,49304612;207,54;4995,698735;-244,3041367;177,54;0,067687114;-0,000136812
207,76;290,5969873;24,57662949;209,28;12944,03677;3473,464949;195,44;26,30217204;-0,322517175;203,12;4592,323073;1818,023221;175,44;7,99E-07;0;206,24;1121,082889;123,1278716;213,92;8308,655908;-834,8585594;206,24;504,6576175;68,92169619;207,76;4961,595463;-304,1910938;177,76;0,056033334;-9,54E-05
207,98;344,9362609;33,93054544;209,44;13364,22825;3363,031289;195,62;20,87039213;-0,216985934;203,26;4878,986719;1977,740039;175,62;4,77E-07;0;206,52;1156,198256;141,1757691;214,16;8191,585836;-893,9902179;206,52;513,3946068;63,52325302;207,98;4921,459236;-361,1473731;177,98;0,046322694;-6,62E-05
208,2;407,0512206;46,22961433;209,6;13765,35101;3224,296214;195,8;16,50538653;-0,144875892;203,4;5170,465575;2136,673143;175,8;2,83E-07;0;206,8;1195,947764;159,406031;214,4;8065,325368;-946,2557732;206,8;521,2661839;57,35221059;208,2;4875,430691;-414,7545644;178,2;0,038241178;-4,57E-05
208,42;477,5663637;62,16045849;209,76;14145,1702;3058,856613;195,98;13,01290501;-0,095985685;203,54;5465,585401;2292,205098;175,98;1,67E-07;0;207,08;1240,05346;177,7441384;214,64;7930,41572;-991,5041718;207,08;528,1998023;50,47896265;208,42;4823,677381;-464,6448449;178,42;0,031524151;-3,14E-05
208,64;557,0657882;82,48463676;209,92;14501,5538;2868,670233;196,16;10,23137605;-0,06309896;203,68;5763,084493;2441,486455;176,16;0,000000098;0;207,36;1288,222802;196,0829589;214,88;7787,421239;-1029,665236;207,36;534,1333506;42,98838708;208,64;4766,391868;-510,504454;178,64;0,025948734;-2,15E-05
208,86;646,0734706;108,0173794;210,08;14832,49207;2655,980274;196,34;8,027226913;-0,041152499;203,82;6061,6218;2581,484818;176,34;5,71E-08;0;207,64;1340,149947;214,2842826;215,12;7636,925464;-1060,746769;207,64;539,0151044;34,97800204;208,86;4703,789726;-552,0761296;178,86;0,021327349;-1,47E-05
209,08;745,0323453;139,5945943;210,24;15136,11574;2423,236581;196,52;6,290747641;-0,026622976;203,96;6359,786372;2709,044826;176,52;3,31E-08;0;207,92;1395,517113;232,1813297;215,36;7479,527187;-1084,830585;207,92;542,8036349;26,55575492;209,08;4636,10746;-589,160501;179,08;0,017502255;-9,94E-06
209,3;854,282719;178,0270208;210,4;15410,71286;2173,017921;196,7;4,932475173;-0,017078727;204,1;6656,108076;2820,957972;176,7;1,91E-08;0;208,2;1453,995998;249,5822007;215,6;7315,836581;-1102,067607;208,2;545,4676697;17,83751832;209,3;4563,600362;-621,6164534;179,3;0,014340931;-6,71E-06
209,52;974,0406619;224,0413286;210,56;15654,74398;1907,959584;196,88;3,880065976;-0,010854889;204,24;6949,069467;2914,040642;176,88;1,09E-08;0;208,48;1515,249264;266,2742176;215,84;7146,47138;-1112,672166;208,48;546,9859003;8,944377323;209,52;4486,540329;-649,3605078;179,52;0,011732155;-4,51E-06
209,74;1104,377101;278,2091954;210,72;15866,85562;1630,689902;197,06;3,075620971;-0,006819842;204,38;7237,118674;2985,218297;177,06;6,20E-09;0;208,76;1578,93209;282,02907;216,08;6972,053182;-1116,915646;208,76;547,3467325;-0,00020114;209,74;4405,213655;-672,3652729;179,74;0,009582689;-3,02E-06
209,96;1245,198408;340,8668945;210,88;16045,89174;1343,778551;197,24;2,473424139;-0,004208447;204,52;7518,683156;3031,613291;177,24;3,50E-09;0;209,04;1644,693784;296,6086552;216,32;6793,203863;-1115,119643;209,04;546,5479785;-8,873223704;209,96;4319,918808;-690,6570499;179,96;0,007814464;-2,01E-06
210,18;1396,229319;412,0295825;211,04;16190,90331;1049,698425;197,42;2,038055583;-0,002503501;204,66;7792,18415;3050,633449;177,42;0,000000002;0;209,32;1712,179452;309,7714696;216,56;6610,542149;-1107,648778;209,32;544,5964904;-17,5549586;210,18;4230,964234;-704,3126805;180,18;0,006362198;-1,34E-06
210,4;1556,999018;491,3061253;211,2;16301,15562;750,8018407;197,6;1,742840578;-0,001351342;204,8;8056,051628;3040,058329;177,6;1,10E-09;0;209,6;1781,03171;321,2793815;216,8;6424,680357;-1094,903319;209,6;541,5077358;-25,93156941;210,4;4138,666167;-713,4557419;180,4;0,00517138;-8,83E-07
210,62;1726,831197;577,8217561;211,36;16376,13352;449,3106983;197,78;1,568597829;-0,000500941;204,94;8308,739548;2998,119938;177,78;6,00E-10;0;209,88;1850,892441;330,9045929;217,04;6236,221317;-1077,311753;209,88;537,3053199;-33,89751585;210,62;4043,346499;-718,2522012;180,62;0,004196553;-5,81E-07
210,84;1904,838825;670,1568819;211,52;16415,54444;147,3191875;197,96;1,502652456;0,000241737;205,08;8548,741201;2923,574715;177,96;3,00E-10;0;210,16;1921,404565;338,4365814;217,28;6045,755505;-1055,323445;210,16;532,020455;-41,35765422;210,84;3945,330697;-718,9056447;180,84;0,003399873;-0,000000381
211,06;2089,924275;766,3107379;211,68;16419,31916;-153,1932401;198,14;1,538081795;0,001050596;205,22;8774,604434;2815,763764;178,14;2,00E-10;0;210,44;1992,213834;343,6887996;217,52;5853,858386;-1029,401507;210,44;525,6913848;-48,22898348;211,06;3844,945788;-715,6521998;181,06;0,00274988;-2,49E-07
211,28;2280,785274;863,6981355;211,84;16387,61047;-450,3415996;198,32;1,67316478;0,002112995;205,36;8984,946518;2674,658637;178,32;1,00E-10;0;210,72;2062,970609;346,5049093;217,76;5661,087988;-1000,015979;210,72;518,362769;-54,44199802;211,28;3742,518434;-708,7552666;181,28;0,002220465;-1,62E-07
211,5;2475,926999;959,1861449;212;16320,78963;-742,3111773;198,5;1,911008176;0,003665016;205,5;9178,468456;2500,890384;178,5;1,00E-10;0;211;2133,331625;346,7643329;218;5467,982699;-967,6374234;211;510,0850334;-59,94162383;211,5;3638,373088;-698,5001705;181,5;0,001789995;-1,05E-07
211,72;2673,68043;1049,175176;212,16;16219,44089;-1027,332924;198,68;2,259325215;0,006033428;205,64;9353,968522;2295,760222;178,68;0;0;211,28;2202,961712;344,3869186;218,24;5275,059313;-932,731012;211,28;500,9136944;-64,68773067;211,72;3532,830269;-685,1888423;181,72;0,001440578;-6,75E-08
211,94;2872,226822;1129,725665;212,32;16084,35389;-1303,661796;198,86;2,730344087;0,009689767;205,78;9510,354816;2061,230761;178,86;0;0;211,56;2271,535465;339,3365417;218,48;5082,811311;-895,7511597;211,56;490,9086646;-68,65522809;211,94;3426,204924;-669,1346219;181,94;0,001157441;-4,33E-08
212,16;3069,627951;1196,727652;212,48;15916,51439;-1569,561003;199,04;3,340825176;0,015322811;205,92;9646,656668;1799,897528;179,04;0;0;211,84;2338,738837;331,6234937;218,72;4891,707385;-857,1367615;211,84;480,1335468;-71,83376686;212,16;3318,804932;-650,6572731;182,16;0,000928406;-2,77E-08
212,38;3263,86154;1246,106317;212,64;15717,09323;-1823,294479;199,22;4,112166971;0,023936933;206,06;9762,034713;1514,941244;179,22;0;0;212,12;2404,27065;321,3055525;218,96;4702,1902;-817,3070573;212,12;468,6549262;-74,2270798;212,38;3210,92971;-630,0782845;182,38;0,000743456;-1,77E-08
212,6;3452,861054;1274,052415;212,8;15487,43368;-2063,129118;199,4;5,07058109;0,036985291;206,2;9855,789485;1210,062083;179,4;0;0;212,4;2467,843992;308,4876716;219,2;4514,675391;-776,6581432;212,4;456,541666;-75,85200587;212,6;3102,868958;-607,7165191;182,6;0,000594363;-1,12E-08
212,82;3634,558823;1277,262988;212,96;15229,03759;-2287,347414;199,58;6,247316986;0,05654854;206,34;9927,368427;889,397881;179,58;0;0;212,68;2529,187504;293,3202728;219,44;4329,550794;-735,5601291;212,68;443,8642157;-76,73724883;212,82;2994,90153;-583,8842644;182,82;0,000474384;-7,10E-09
213,04;3806,931321;1253,175231;213,12;14943,55012;-2494,270254;199,76;7,6789166;0,085571478;206,48;9976,3712;557,4288586;179,76;0;0;212,96;2588,046531;275,9961802;219,68;4147,175893;-694,3549344;212,96;430,6939387;-76,92192714;213,04;2887,294432;-558,8837178;183,04;0,000377998;-4,50E-09
213,26;3968,045257;1200,175294;213,28;14632,74369;-2682,288732;199,94;9,40747864;0,128171687;206,62;10002,55323;218,8719974;179,94;0;0;213,24;2644,184133;256,7462823;219,92;3967,881487;-653,3546968;213,24;417,1024652;-76,45397392;213,26;2780,301958;-533,0039362;183,26;0,000300701;-2,80E-09
213,48;4116,103088;1117,76432;213,44;14298,50094;-2849,903121;200,12;11,48091138;0,190035424;206,76;10005,82745;-121,4314132;180,12;0;0;213,52;2697,381941;235,8340544;220,16;3791,969553;-612,8407648;213,52;403,1610774;-75,38844593;213,48;2674,164952;-506,518259;183,48;0,000238819;-1,80E-09
213,7;4249,486482;1006,66636;213,6;13942,79721;-2995,766543;200,3;13,95315191;0,278916414;206,9;9986,264232;-458,6312897;180,3;0;0;213,8;2747,440867;213,5491199;220,4;3619,713308;-573,0632332;213,8;388,9401314;-73,78579858;213,7;2569,110197;-479,6822096;183,7;0,000189362;-1,10E-09
213,92;4366,796357;868,8666649;213,76;13567,68255;-3118,730483;200,48;16,88432891;0,405252372;207,04;9944,089546;-787,9834742;180,48;0;0;214,08;2794,181637;190,2000622;220,64;3451,357445;-534,240975;214,08;374,5085209;-71,71017955;213,92;2465,349938;-452,7318667;183,92;0,000149903;-7,00E-10
214,14;4466,88812;707,5740962;213,92;13175,26355;-3217,889159;200,66;20,3408453;0,582911395;207,18;9879,681314;-1104,959885;180,66;0;0;214,36;2837,445175;166,1067259;220,88;3287,118538;-496,5621193;214,36;359,9331858;-69,22778824;214,14;2363,081513;-425,8826884;184,14;0,000118474;-4,00E-10
214,36;4548,900941;527,1073654;214,08;12767,68523;-3292,619748;200,84;24,39535663;0,830075383;207,32;9793,564145;-1405,350565;180,84;0;0;214,64;2877,092821;141,5922671;221,12;3127,185599;-460,1849209;214,64;345,2786698;-66,40534142;214,36;2262,487116;-399,3287648;184,36;0,000093484;-3,00E-10
214,58;4612,280025;332,7110793;214,24;12347,11301;-3342,615814;201,02;29,12662116;1,170259557;207,46;9686,402464;-1685,354467;181,02;0;0;214,92;2913,006383;116,9752172;221,36;2971,720771;-425,2389659;214,92;330,6067283;-63,30867783;214,58;2163,733661;-373,2424697;184,58;0,000073647;-2,00E-10
214,8;4656,791103;130,3133527;214,4;11915,71523;-3367,911631;201,2;34,61919808;1,633455639;207,6;9558,992199;-1941,656342;181,2;0;0;215,2;2945,088044;92,56182324;221,6;2820,86015;-391,8266572;215,2;315,9759873;-60,00152649;214,8;2066,972757;-347,7744756;184,8;0,000057927;-1,00E-10
215,02;4682,526601;-73,75845472;214,56;11475,64608;-3368,895732;201,38;40,96297192;2,257370794;207,74;9412,251146;-2171,487656;181,38;0;0;215,48;2973,260119;68,63891317;221,84;2674,714713;-360,0249244;215,48;301,441656;-56,54445578;215,02;1972,340777;-323,0540926;185,02;4,55E-05;-1,00E-10
215,24;4689,903228;-273,0840461;214,72;11029,02939;-3346,312652;201,56;48,25248297;3,088714975;207,88;9247,208192;-2372,670172;181,56;0;0;215,76;2997,464673;45,46751408;222,08;2533,371339;-329,8871054;215,76;287,0552908;-52,99401233;215,24;1879,959032;-299,1898922;185,24;3,57E-05;0
215,46;4679,651019;-461,4572751;214,88;10577,94327;-3301,252521;201,74;56,58604703;4,184466242;208,02;9064,991551;-2543,641484;181,74;0;0;216,04;3017,66301;23,27741658;222,32;2396,893919;-301,4449491;216,04;272,864611;-49,40205208;215,46;1789,934012;-276,270571;185,46;2,79E-05;0
215,68;4652,794143;-633,1732619;215,04;10124,40572;-3235,128884;201,92;66,0646517;5,61301758;208,16;8866,816205;-2683,462514;181,92;0;0;216,32;3033,83505;2,262842356;222,56;2265,324525;-274,7106921;216,32;258,9133644;-45,81525904;215,68;1702,357721;-254,3660156;185,68;2,18E-05;0
215,9;4610,624052;-783,2771491;215,2;9670,361495;-3149,645738;202,1;76,79062151;7,45508144;208,3;8653,970743;-2791,807615;182,1;0;0;216,6;3045,9786;-17,42067296;222,8;2138,684637;-249,6791677;216,6;245,2412412;-42,27484261;215,9;1617,308072;-233,5285249;185,9;0,000017032;0
216,12;4554,665823;-907,760021;215,36;9217,670115;-3046,75532;202,28;88,86605034;9,804201574;208,44;8427,803791;-2868,938543;182,28;0;0;216,88;3054,108536;-35,65811622;223,04;2016,97641;-226,3299083;216,88;231,8838328;-38,81639924;216,12;1534,84935;-213,7941518;186,12;1,33E-05;0
216,34;4486,638716;-1003,692503;215,52;8768,095287;-2928,608607;202,46;102,3910065;12,76669881;208,58;8189,710214;-2915,664049;182,46;0;0;217,16;3058,255908;-52,37553568;223,28;1900,18397;-204,6292074;217,16;218,8726336;-35,46992143;216,34;1455,032726;-195,1841262;186,34;1,03E-05;0
216,56;4408,412182;-1069,292075;215,68;8323,295676;-2797,500769;202,64;117,4615238;16,46086157;208,72;7941,117302;-2933,287263;182,64;0;0;217,44;3058,466988;-67,53931266;223,52;1788,274727;-184,5321147;217,44;206,235082;-32,25993453;216,56;1377,896821;-177,7063274;186,56;8,02E-06;0
216,78;4321,958654;-1103,925602;215,84;7884,817127;-2655,813951;202,82;134,1673994;21,01518705;208,86;7683,471101;-2923,543343;182,82;0;0;217,72;3054,802264;-81,15424127;223,76;1681,200693;-165,9843385;217,72;193,9946374;-29,20574073;216,78;1303,468306;-161,3567717;186,78;6,22E-06;0
217;4229,304553;-1108,053433;216;7454,086353;-2505,959761;203;152,5898294;26,56548934;209;7418,223081;-2888,530006;183;0;0;218;3047,335404;-93,26053125;224;1578,899801;-148,9240372;218;182,1708889;-26,3217489;217;1231,762542;-146,1210909;187;4,82E-06;0
217,22;4132,480942;-1083,125242;216,16;7032,406081;-2350,323686;203,18;172,7989205;33,25071959;209,14;7146,817282;-2830,633645;183,18;0;0;218,28;3036,152196;-103,9298832;224,24;1481,297204;-133,2834862;218,28;170,7796926;-23,61786982;217,22;1162,784237;-131,975977;187,22;3,73E-06;0
217,44;4033,475266;-1031,440278;216,32;6620,951645;-2191,213465;203,36;194,8511248;41,20739408;209,28;6870,678106;-2752,453674;183,36;0;0;218,56;3021,349487;-113,2608123;224,48;1388,306558;-118,9906092;218,56;159,8333334;-21,09995684;217,44;1096,528124;-118,8905722;187,44;2,88E-06;0
217,66;3934,18551;-955,9857019;216,48;6220,768993;-2030,81305;203,54;218,7866538;50,56259989;209,42;6591,198861;-2656,727557;183,54;0;0;218,84;3003,034111;-121,373415;224,72;1299,831274;-105,970367;218,84;149,3407073;-18,77027397;217,66;1032,979657;-106,8277901;187,66;2,22E-06;0
217,88;3836,378027;-860,266327;216,64;5832,774057;-1871,143477;203,72;244,6269325;61,42564453;209,56;6309,73119;-2546,258784;183,72;0;0;219,12;2981,321846;-128,4037851;224,96;1215,76574;-94,14600188;219,12;139,3075204;-16,62797508;217,88;972,1157088;-95,74555312;187,88;1,71E-06;0
218,1;3741,650117;-748,1374767;216,8;5457,753415;-1714,031498;203,9;272,3721626;73,87853237;209,7;6027,575466;-2423,849715;183,9;0;0;219,4;2956,336382;-134,4982856;225,2;1135,996488;-83,44013717;219,4;129,7365012;-14,66958015;218,1;913,9052677;-85,59793834;188,1;0,000001314;0
218,32;3651,398255;-623,6502021;216,96;5096,366167;-1561,086437;204,08;301,9990651;87,96558197;209,84;5745,972221;-2292,240867;184,08;0;0;219,68;2928,208324;-139,8078784;225,44;1060,403335;-73,77573416;219,68;120,6276225;-12,88943676;218,32;858,3101365;-76,33622431;188,32;1,01E-06;0
218,54;3566,792683;-490,9150819;217,12;4749,146937;-1413,685334;204,26;333,4588774;103,6826356;209,98;5466,094683;-2154,057852;184,26;0;0;219,96;2897,074229;-144,4827006;225,68;988,8604531;-65,07691186;219,96;111,9783296;-11,28015735;218,54;805,2856189;-67,90983563;188,54;7,74E-07;0
218,76;3488,758842;-353,9877139;217,28;4416,509886;-1272,966088;204,44;366,675677;120,9664438;210,12;5189,042431;-2011,766774;184,44;0;0;220,24;2863,07569;-148,6670554;225,92;921,2374015;-57,26963591;220,24;103,783772;-9,833024983;218,76;754,7811933;-60,26718389;188,76;5,92E-07;0
218,98;3417,965912;-216,7761226;217,44;4098,753641;-1139,827994;204,62;401,545103;139,6849248;210,26;4915,836202;-1867,638517;184,62;0;0;220,52;2826,358464;-152,4949615;226,16;857,4000931;-50,28228453;220,52;96,03703502;-8,538362503;218,98;706,7411711;-53,35640591;188,98;4,53E-07;0
219,2;3354,822511;-82,96797937;217,6;3796,067016;-1014,938853;204,8;437,9335411;159,6290778;210,4;4647,413835;-1723,722006;184,8;0;0;220,8;2787,071644;-156,0863765;226,4;797,2117063;-44,04610083;220,8;88,72936951;-7,385861816;219,2;661,1053343;-47,12600181;189,2;3,46E-07;0
219,42;3299,479368;44,02605333;217,76;3508,535406;-898,747661;204,98;475,6778295;180,5073717;210,54;4384,627341;-1581,826214;184,98;0;0;221,08;2745,366892;-159,5441775;226,64;740,5335362;-38,49554078;221,08;81,85041742;-6,364871817;219,42;617,8095506;-41,52537721;189,42;2,64E-07;0
219,64;3251,838618;161,1172815;217,92;3236,147733;-791,5017595;205,16;514,5855339;201,9434084;210,68;4128,241064;-1443,510401;185,16;0;0;221,36;2701,397719;-162,9519502;226,88;687,225785;-33,56852731;221,36;75,38843046;-5,464644832;219,64;576,7863631;-36,50529457;189,64;2,01E-07;0
219,86;3211,569183;265,57659;218,08;2978,80383;-693,2673342;205,34;554,4358253;223,4775763;210,82;3878,930869;-1310,081878;185,34;0;0;221,64;2655,318813;-166,3726058;227,12;637,148292;-29,20662045;221,64;69,33048081;-4,674542703;219,86;537,9655525;-32,01824013;189,86;1,53E-07;0
220,08;3178,127533;355,0682606;218,24;2736,322133;-603,9521305;205,52;594,9809834;244,5732547;210,96;3637,284329;-1182,600402;185,52;0;0;221,92;2607,285422;-169,8478141;227,36;590,1612031;-25,35511393;221,92;63,66266219;-3,984204549;220,08;501,2746709;-28,01871297;190,08;1,16E-07;0
220,3;3150,783019;427,6822448;218,4;2508,447583;-523,329345;205,7;635,948529;264,6279071;211,1;3403,801803;-1061,888224;185,7;0;0;222,2;2557,452787;-173,3982131;227,6;546,1255809;-21,96306775;222,2;58,37028001;-3,383678962;220,3;466,6395451;-24,46344348;190,3;8,79E-08;0
220,52;3128,646891;481,965556;218,56;2294,859614;-451,0617472;205,88;677,0439731;282,9891212;211,24;3178,898357;-948,5447267;185,88;0;0;222,48;2505,975619;-177,0243317;227,84;504,903956;-18,98328656;222,48;53,43802995;-2,86352387;220,52;433,9847481;-21,31154853;190,52;6,66E-08;0
220,74;3110,704002;516,9518284;218,72;2095,180138;-386,7252187;206,06;717,9541539;298,9753272;211,38;2962,906422;-842,9646147;186,06;0;0;222,76;2453,007621;-180,7081399;228,08;466,3608217;-16,37225236;222,76;48,85016394;-2,414877605;220,74;403,2340402;-18,52463063;190,74;5,03E-08;0
220,96;3095,846242;532,1866897;218,88;1908,981424;-329,8310416;206,24;758,3511128;311,9005779;211,52;2756,079119;-745,3586162;186,24;0;0;223,04;2398,701046;-184,4151284;228,32;430,3630736;-14,09002001;223,04;44,59064343;-2,029504837;220,96;374,3107767;-16,06682837;190,96;0,000000038;0
221,18;3082,906685;527,7455957;219,04;1735,793798;-279,8464213;206,42;797,8964463;321,1024342;211,66;2558,594136;-655,7757432;186,42;0;0;223,32;2343,206306;-188,0968043;228,56;396,7803961;-12,10008303;223,32;40,64327938;-1,69982103;221,18;347,1382847;-13,90482491;191,18;2,87E-08;0
221,4;3070,693508;504,2403115;219,2;1575,113074;-236,2128758;206,6;836,2460528;325,9716836;211,8;2370,558087;-574,1262389;186,6;0;0;223,6;2286,671597;-191,6934889;228,8;365,4855982;-10,36921658;223,6;36,99185918;-1,41889895;221,4;321,6402073;-12,00782117;191,4;2,16E-08;0
221,62;3058,022771;462,8103619;219,36;1426,407666;-198,3622648;206,78;873,0551814;325,9823748;211,94;2192,011249;-500,204451;186,78;0;0;223,88;2229,242572;-195,1372983;229,04;336,3549017;-8,867303619;223,88;33,62026039;-1,180460561;221,62;297,7408168;-10,34747978;191,62;1,63E-08;0
221,84;3043,749247;405,0964801;219,52;1289,125318;-165,7303562;206,96;907,9836762;320,7204876;212,08;2022,932593;-433,7109898;186,96;0;0;224,16;2171,06203;-198,3551923;229,28;309,2681834;-7,56714981;224,16;30,5125517;-0,978857365;221,84;275,3652979;-8,897845434;191,84;1,22E-08;0
